Employee_ID,Age,Gender,Education_Level,Marital_Status,Department,Location,Years_at_Company,Years_in_Current_Role,Promotion_Last_3Yrs,Employment_Type,Training_Hours,Monthly_Salary,Salary_Hike_Percent,Bonus,Stock_Options,Benefits_Score,Performance_Rating,Manager_Rating,Projects_Assigned,Certification_Count,Overtime_Hours,Work_Life_Balance,Commute_Distance_KM,Remote_Work_Days,Team_Size,Job_Satisfaction,Engagement_Score,Absenteeism_Days,Attrition,High_Risk_Employee
EMP00022,43,Male,MBA,Married,Cyber Security,Jaipur,17,16,0,Full-Time,49.76336981347626,131978.88956384998,21.167776322732017,11923.269912155545,362,6,5,5.0,7,0,24.986670015735818,3,26,2,5,5.0,57,12,0,0
EMP00023,49,Male,Bachelor,Married,Investment Banking,Ahmedabad,3,2,0,Full-Time,41.39316853286348,187974.76025264384,8.075333031386497,24323.10098774303,16,5,3,4.0,2,1,31.187486776232298,2,27,0,11,3.0,19,19,0,1
EMP00024,30,Male,MBA,Married,Compliance,Pune,15,9,0,Full-Time,52.213568782257596,137505.10517525353,15.627157945741796,24395.721192995083,433,6,4,3.0,5,3,11.393598599395524,4,48,1,11,4.0,29,9,0,0
EMP00025,37,Male,Bachelor,Married,Finance,Ahmedabad,6,2,1,Full-Time,44.69992879359795,135004.35303828213,21.998283640766992,20402.700579793902,51,7,5,2.0,4,4,10.960464202174945,3,38,1,11,6.0,58,9,0,0
EMP00026,58,Female,MBA,Married,Finance,Bangalore,9,6,0,Full-Time,24.481969092009688,117844.44025824028,10.08145388375235,23548.627006725525,58,8,3,3.0,2,2,23.74406719644841,2,46,1,12,4.0,36,7,0,1
EMP00027,26,Male,Bachelor,Single,Investment Banking,Jaipur,0,0,1,Full-Time,51.27092060147065,183801.66660566808,18.777605658570568,25060.58276015674,8,5,5,2.0,5,3,29.06757942787502,2,24,0,12,3.0,23,19,1,1
EMP00028,35,Female,Master,Married,Risk Management,Lucknow,13,3,1,Full-Time,50.66800039359348,133225.2928934832,12.601232557767997,12101.725727407906,316,5,4,2.0,4,4,17.60916515595844,4,17,2,10,6.0,64,14,0,0
EMP00029,35,Female,Master,Single,Retail Banking,Jaipur,17,15,1,Full-Time,38.413021364616924,89159.03971785914,13.921846242910803,12655.11453925393,438,5,4,3.0,5,3,14.061028221102175,3,28,1,12,4.0,35,8,0,0
EMP00030,37,Male,Bachelor,Single,Risk Management,Hyderabad,0,0,1,Full-Time,46.33963075151097,134118.45440530955,12.8883208617676,26718.997441515134,22,6,4,1.0,3,2,12.709609962142022,4,31,2,8,4.0,35,6,0,0
EMP00031,25,Female,Master,Married,Cyber Security,Kolkata,6,5,0,Full-Time,42.452168532641934,160492.1556307918,17.958868555634318,27934.686587194534,70,6,4,1.0,4,3,24.807924933921466,3,28,2,11,1.0,29,13,1,1
EMP00032,58,Male,MBA,Single,Risk Management,Bangalore,17,15,0,Full-Time,16.801662368951597,150617.99241773327,10.214503346294656,24221.711673644215,251,6,3,2.0,6,0,9.706791863918847,4,4,2,9,5.0,58,7,0,0
EMP00033,35,Male,Bachelor,Married,Investment Banking,Lucknow,16,12,1,Full-Time,39.49686678611558,211376.70678001258,16.012476737295952,27469.881439542616,156,6,4,5.0,3,1,35.9223003102611,1,35,0,5,6.0,66,9,0,0
EMP00034,44,Female,MBA,Married,Compliance,Ahmedabad,10,4,0,Full-Time,53.646280461882796,114524.80945552085,10.523796710439836,22642.094451607943,84,8,3,4.0,3,4,9.202896525177218,4,39,1,5,5.0,49,9,0,0
EMP00035,30,Other,Master,Married,Risk Management,Chennai,1,0,0,Full-Time,23.01997093315922,132137.30140759132,10.15623002645434,18018.979887346144,11,8,3,2.0,6,2,13.210040259218706,4,2,2,14,3.0,20,18,0,1
EMP00036,45,Female,MBA,Single,Human Resources,Chennai,7,2,0,Full-Time,46.1936332003167,80653.76040912048,16.080703131289706,12172.797436542827,49,9,4,3.0,2,5,5.2243643602112035,4,49,2,7,5.0,40,12,0,0
EMP00037,32,Male,Bachelor,Married,Operations,Hyderabad,4,3,1,Full-Time,51.91556299963828,73999.83503364248,15.304465200840903,12237.067725031246,4,8,4,3.0,5,4,17.42995396319211,3,28,1,10,5.0,63,8,0,0
EMP00038,49,Male,Master,Single,Compliance,Pune,3,2,0,Full-Time,26.910348182158383,129357.24696406214,14.571309816072667,14767.453922461158,24,6,4,3.0,7,0,8.153515243497385,3,7,1,11,5.0,48,5,0,0
EMP00039,40,Female,MBA,Single,Operations,Lucknow,2,2,0,Contract,33.13775413594535,70144.13292738317,13.932282545580666,12334.790362725915,0,7,4,2.0,2,2,16.873776142766484,3,35,1,8,2.0,26,11,0,1
EMP00040,40,Male,Bachelor,Single,Compliance,Ahmedabad,10,9,1,Full-Time,45.47291898698581,130561.89777546153,15.055351338464595,23562.297683574998,37,9,4,1.0,3,1,16.0955988873638,3,33,1,13,4.0,43,10,0,0
EMP00041,33,Male,Master,Married,Investment Banking,Kolkata,14,12,1,Full-Time,47.24308429653325,196318.26778557373,18.076107007913564,33266.66947046353,176,8,5,2.0,7,3,25.537987463010822,2,33,0,9,4.0,31,13,1,1
EMP00042,55,Female,Bachelor,Single,Technology,Lucknow,6,2,1,Full-Time,48.43482998659377,121498.72062314239,17.589969995016418,15756.09812992077,69,5,4,2.0,5,5,12.676477204669437,4,41,3,11,4.0,49,13,0,0
EMP00043,33,Male,Bachelor,Married,Compliance,Ahmedabad,2,0,0,Full-Time,37.875162440604996,138539.64584795377,9.346323831134521,25389.862075820456,10,9,3,3.0,5,2,13.278234100875686,4,30,1,12,4.0,50,13,0,0
EMP00044,24,Female,Master,Single,Retail Banking,Hyderabad,16,11,0,Full-Time,36.7394449602407,100293.95288871178,10.616938608033774,13308.340607744149,278,7,3,1.0,3,1,18.597985426665584,4,27,1,11,3.0,44,10,0,1
EMP00045,51,Male,Master,Single,Finance,Lucknow,19,6,1,Contract,55.32266285516093,120223.41310846106,14.383266806837348,15364.99345675777,247,6,4,1.0,6,5,12.482445736945712,4,22,1,12,3.0,31,20,0,0
EMP00046,56,Female,Master,Married,Retail Banking,Mumbai,16,0,0,Full-Time,24.063804768521955,86785.62605230793,7.706300121803161,8020.373118344268,456,9,2,3.0,6,2,19.05358844139779,4,33,1,4,4.0,38,14,0,0
EMP00047,36,Male,Bachelor,Single,Cyber Security,Lucknow,19,12,1,Full-Time,31.566396091418,151713.18650984133,13.672058415651327,29809.31665578101,456,6,4,5.0,2,1,24.752293984817985,2,9,2,14,6.0,50,10,0,0
EMP00048,43,Female,Bachelor,Married,Investment Banking,Pune,10,4,0,Full-Time,35.7624733919189,188947.1434676838,17.08634422085091,31692.174203170394,48,5,4,2.0,6,0,25.671847531797418,3,11,0,5,3.0,22,21,1,1
EMP00049,30,Female,Bachelor,Married,Customer Support,Hyderabad,17,9,0,Full-Time,41.388725296157936,51528.26280590508,13.177510122500642,6696.739789403889,446,9,4,2.0,5,3,24.925927913016015,2,14,0,4,1.0,1,16,1,1
EMP00050,49,Male,Master,Married,Finance,Pune,5,0,1,Full-Time,36.3183665832204,129921.85640981699,17.639915966417202,16581.55093942281,14,7,4,5.0,5,2,8.883618186376838,4,48,1,5,7.0,66,2,0,0
EMP00051,50,Other,MBA,Single,Investment Banking,Bangalore,13,10,0,Full-Time,44.25414700195978,192258.66357414276,7.32462427210179,24501.67233318111,437,6,2,5.0,3,2,30.76125097781553,2,16,0,7,4.0,46,10,0,1
EMP00052,38,Female,MBA,Married,Operations,Jaipur,4,2,0,Full-Time,36.29706450455264,90869.04046497749,6.056175911804375,14521.627919739589,10,7,2,,6,2,23.65185345801649,3,9,1,4,4.0,44,10,0,1
EMP00053,25,Female,Bachelor,Married,Risk Management,Kolkata,14,1,0,Full-Time,42.6219852619126,123580.27266265529,15.63539732308934,18076.079340696906,489,5,4,3.0,5,1,13.236468398395106,4,8,2,6,5.0,44,13,0,0
EMP00054,25,Female,MBA,Married,Human Resources,Ahmedabad,1,1,0,Full-Time,48.542905717323784,65894.4238351926,15.284947308247379,10319.311462748652,24,9,4,2.0,4,2,6.680252027233356,4,25,2,4,5.0,49,12,0,1
EMP00055,28,Female,Master,Single,Operations,Hyderabad,18,11,1,Contract,33.216518644095146,85763.36395117057,16.430693870100214,9210.981101890067,437,9,4,1.0,2,1,23.247574942272333,3,31,1,10,5.0,54,8,0,0
EMP00056,23,Female,Master,Married,Customer Support,Mumbai,14,3,1,Contract,39.07890065507224,62045.83424717421,12.659256828884399,11692.566395910138,106,9,4,3.0,6,2,27.727570960943083,2,14,0,9,3.0,28,21,1,1
EMP00057,58,Male,Bachelor,Married,Risk Management,Kolkata,8,8,1,Full-Time,53.24590109723281,129417.74657425463,19.794784086550703,13444.15749626095,56,5,5,5.0,6,5,15.691765325431547,3,4,2,9,4.0,44,11,0,0
EMP00058,31,Male,Master,Single,Compliance,Mumbai,4,0,0,Full-Time,35.88226923636461,109334.99581502643,19.698142132179683,18221.58107213419,22,7,5,3.0,6,2,12.94326922673671,4,47,1,9,4.0,42,12,0,0
EMP00059,39,Male,Bachelor,Married,Finance,Jaipur,1,0,0,Full-Time,50.31907639724259,93237.37069009084,14.456093346027135,14438.175758781064,1,9,4,5.0,7,3,15.900819373654137,3,8,1,8,4.0,39,14,0,0
EMP00060,49,Male,Bachelor,Married,Customer Support,Bangalore,0,0,1,Full-Time,55.97436840580091,72701.29903147463,16.89323237410684,6222.8741726329545,12,7,4,1.0,2,5,22.07357937043184,3,41,0,11,4.0,45,9,1,1
EMP00061,56,Male,Bachelor,Married,Finance,Chennai,2,1,0,Full-Time,27.543949047030758,101458.09794557419,14.518247704489257,14129.550065247719,16,6,4,1.0,4,2,11.339739505230758,4,8,1,10,3.0,49,14,0,1
EMP00062,56,Male,Bachelor,Single,Investment Banking,Hyderabad,4,4,0,Full-Time,43.52270817188224,201932.70330497707,14.910361065947466,25234.853254753358,14,5,4,3.0,4,2,24.509138596891162,3,6,0,7,5.0,58,14,0,0
EMP00063,51,Female,Bachelor,Married,Risk Management,Lucknow,19,9,0,Contract,39.21225404562497,149331.6577658818,17.585550509236825,25563.794527020327,355,8,4,3.0,3,2,2.723444750251703,5,32,2,10,4.0,36,7,0,0
EMP00064,42,Male,Bachelor,Single,Retail Banking,Delhi,15,1,0,Full-Time,32.36918816832969,102652.39099448096,11.747960633018874,10599.098803132534,272,5,3,4.0,6,2,13.61623179102564,4,41,1,4,4.0,47,12,0,0
EMP00065,46,Male,Bachelor,Married,Technology,Pune,5,4,1,Full-Time,50.90801032717577,127178.82728936823,14.229559482152496,14918.657860737045,0,5,4,4.0,2,2,20.081890580274063,2,21,3,4,3.0,35,17,0,0
EMP00066,34,Female,Master,Single,Retail Banking,Lucknow,7,4,1,Full-Time,44.25878325899596,73927.5675690883,13.774682841978592,12733.346866058464,40,8,4,5.0,7,1,13.410747063396464,5,19,1,8,6.0,68,7,0,0
EMP00067,28,Male,Bachelor,Single,Technology,Ahmedabad,2,0,0,Full-Time,48.04046971612067,119324.4001973681,20.264000788712227,22287.16823864749,25,6,5,1.0,6,3,15.360143910926354,2,48,3,11,2.0,13,24,0,1
EMP00068,27,Female,Master,Single,Risk Management,Kolkata,11,8,0,Full-Time,39.625082691641666,143953.6712267572,9.949738508473073,20466.939841079926,417,8,3,,2,2,10.645337879476646,3,42,2,4,3.0,32,10,0,0
EMP00069,41,Male,Bachelor,Married,Finance,Pune,0,0,0,Full-Time,48.28386958499385,127734.27839549689,8.247327454126221,24162.247939938676,12,8,3,5.0,5,3,13.171766070537846,3,26,1,13,4.0,46,11,0,0
EMP00070,26,Other,MBA,Married,Tech,Hyderabad,19,5,1,Full-Time,43.04093272720904,79776.61976191761,19.36053850002242,13963.762639854182,159,8,5,4.0,6,3,26.349352422704857,2,42,0,9,5.0,36,8,0,0
EMP00071,59,Female,MBA,Single,Investment Banking,Delhi,13,7,1,Contract,41.06190651264857,196550.75036429765,11.436344986340812,16814.674187205077,348,6,3,5.0,4,3,22.059800783269942,3,44,0,13,7.0,73,3,0,0
EMP00072,46,Male,Bachelor,Single,Cyber Security,Lucknow,10,8,0,Full-Time,26.039262149677153,144057.9446729271,12.195880496426183,20223.51014416266,47,8,4,5.0,6,1,19.773777047391317,3,10,2,13,4.0,34,7,0,0
EMP00073,39,Male,Master,Single,Cyber Security,Hyderabad,19,0,0,Contract,32.14920306927042,154839.04207907978,18.803349644298454,28761.181280399,149,7,5,4.0,7,1,25.182820225874966,2,30,2,9,3.0,26,22,0,1
EMP00074,45,Female,Bachelor,Married,Technology,Hyderabad,6,4,0,Full-Time,36.33862937521921,126141.89478424452,14.24224173507189,19047.840418342446,61,9,4,,2,3,15.224996897996492,4,17,3,10,4.0,36,10,0,0
EMP00075,36,Female,MBA,Married,Finance,Jaipur,3,1,0,Full-Time,43.55319133681955,129395.22365409682,19.654039372977927,14885.42396082595,17,5,5,5.0,4,1,17.145635642023148,4,17,1,12,5.0,45,11,0,0
EMP00076,29,Female,Master,Single,Retail Banking,Hyderabad,5,5,1,Full-Time,33.38078794057184,93629.16722354689,17.773879008193216,16887.534992511923,25,7,4,,6,1,12.209360604870337,3,43,1,4,3.0,23,22,0,0
EMP00077,34,Female,Bachelor,Married,Technology,Pune,13,4,0,Full-Time,47.84719854865236,138625.73328984252,15.282193965405519,20314.196434801433,395,9,4,3.0,5,2,17.759803580692868,3,40,3,5,3.0,23,12,0,0
EMP00078,46,Male,Bachelor,Single,Investment Banking,Bangalore,9,9,1,Full-Time,48.83032497437128,208344.85547949348,13.035765210401774,30220.561818703532,79,6,4,3.0,4,3,28.059721787323753,2,5,0,5,5.0,51,7,0,0
EMP00079,44,Male,Bachelor,Married,Customer Support,Hyderabad,3,3,0,Full-Time,48.0071880520467,64005.97361285869,17.411441807205915,11377.223662278186,15,7,4,1.0,3,3,29.31812720404607,2,27,0,5,2.0,3,13,1,1
EMP00080,26,Male,Bachelor,Single,Compliance,Delhi,12,8,0,Full-Time,71.40187512237196,140332.29239604285,17.357774071743446,15274.909235726635,198,7,4,5.0,5,3,9.88115929085929,4,43,1,12,5.0,53,14,0,0
EMP00081,43,Female,Master,Married,Compliance,Lucknow,7,4,0,Full-Time,27.11037398519378,132661.61458517634,12.278029645960629,14822.97632514933,54,9,4,2.0,6,1,1.5153497860442346,5,48,1,6,5.0,62,7,0,0
EMP00082,43,Female,Master,Married,Finance,Ahmedabad,17,10,0,Full-Time,30.990344384835872,118906.87636058134,12.088807192935725,21741.202269362042,171,5,4,1.0,3,3,15.583892272945512,4,34,1,5,4.0,51,5,0,1
EMP00083,46,Male,Bachelor,Married,Technology,Mumbai,4,4,0,Full-Time,41.05566472993093,120846.51559674712,10.532345934529165,14256.406871798714,7,5,3,1.0,3,0,11.970954659198771,4,44,3,13,4.0,36,10,0,1
EMP00084,22,Male,Bachelor,Married,Risk Management,Mumbai,11,9,0,Full-Time,12.355797225453877,152751.69464816657,11.06242525134574,13036.909510097952,283,9,3,2.0,7,1,8.85436380483012,4,19,2,13,4.0,32,6,0,1
EMP00085,25,Male,Bachelor,Married,Investment Banking,Bangalore,4,2,1,Contract,43.4711928522453,204854.74077957682,20.183608820439716,33645.39648283322,22,8,5,5.0,7,1,30.918676787382648,1,22,0,6,5.0,49,6,0,0
EMP00086,53,Male,Bachelor,Single,Investment Banking,Chennai,6,5,0,Full-Time,18.697924050663033,197650.9380004135,13.492196829648657,17453.132563135445,49,6,4,2.0,6,1,38.3031160459392,1,13,0,10,3.0,25,13,1,1
EMP00087,47,Female,MBA,Married,Finance,Lucknow,18,10,0,Full-Time,19.789716251982835,138283.80689549417,10.120370271458345,27465.370008436927,451,8,3,2.0,5,3,14.263617103818234,3,13,1,7,4.0,45,14,0,1
EMP00088,57,Female,Bachelor,Married,Operations,Ahmedabad,13,11,1,Full-Time,42.71678855849612,75082.84179276456,16.43300397552923,12438.805060069566,414,6,4,2.0,3,3,13.20057885053544,3,3,1,13,3.0,34,11,0,0
EMP00089,36,Female,Master,Married,Risk Management,Bangalore,10,1,0,Full-Time,39.081122922977286,118202.24436018881,20.87423856609495,10270.052473242864,54,5,5,3.0,3,1,12.88187549815328,4,14,2,7,4.0,52,11,0,0
EMP00090,56,Male,Bachelor,Single,Finance,Ahmedabad,19,12,0,Full-Time,30.418052753933726,123608.93508975877,6.801102004285383,22155.309104532895,435,5,2,3.0,4,2,5.809469802675762,4,13,1,8,4.0,41,8,0,0
EMP00091,59,Male,Bachelor,Married,Retail Banking,Lucknow,10,0,0,Full-Time,35.734835951943026,83337.76924306789,9.796092883020538,10203.253398048759,61,9,3,5.0,6,2,20.006690222406633,3,31,1,14,3.0,27,23,0,0
EMP00092,48,Female,Master,Married,Operations,Delhi,2,1,1,Full-Time,39.656822582036746,76934.50176866914,13.217415403726466,10525.763421163989,14,8,4,1.0,6,2,17.992831716337903,3,23,1,5,4.0,46,8,0,0
EMP00093,35,Female,Master,Single,Technology,Ahmedabad,12,1,0,Full-Time,30.390623837741394,119492.02409200414,16.88194294168776,13776.732989901175,351,8,4,5.0,2,3,12.774664068600877,4,20,3,8,5.0,63,11,0,0
EMP00094,55,Female,Bachelor,Married,Risk Management,Hyderabad,5,1,0,Full-Time,56.317859184850754,140614.53315967467,12.048477940513234,19040.84631779243,7,7,4,3.0,3,3,9.988654979053782,4,21,2,13,4.0,40,13,0,0
EMP00095,46,Female,Master,Married,Risk Management,Mumbai,15,8,1,Full-Time,36.80913185318966,140663.1212978724,21.848882194038826,22225.42343620651,165,9,5,5.0,2,1,8.008815264331766,5,36,2,9,7.0,77,3,0,0
EMP00096,48,Female,Master,Married,Investment Banking,Pune,5,5,0,Full-Time,40.44732738727209,208346.10306193592,10.475211734607276,19195.012124971036,13,9,3,5.0,5,2,23.461642609509074,2,37,0,14,5.0,45,13,0,0
EMP00097,42,Female,Bachelor,Married,Human Resources,Kolkata,5,5,0,Full-Time,36.53066923876615,75641.09739614009,13.482654796517389,13301.722031802365,11,6,4,1.0,2,3,9.774592180766087,4,8,2,11,3.0,26,13,0,1
EMP00098,56,Male,Master,Single,Operations,Chennai,5,4,0,Full-Time,32.17136947188851,77631.65032292868,13.065988534721704,11636.225439862272,13,5,4,4.0,7,3,18.31393852618639,4,5,1,12,4.0,41,5,0,0
EMP00099,27,Male,Master,Married,Investment Banking,Lucknow,12,2,1,Full-Time,39.40295185498,194568.0444306448,8.078769761381912,32562.895924928154,330,9,3,2.0,6,1,32.060375709698135,1,16,0,13,4.0,39,9,1,1
EMP00100,56,Male,Bachelor,Married,Risk Management,Pune,7,3,1,Full-Time,44.64140304097244,136386.081392965,12.047488759071259,21524.107874129368,45,9,4,1.0,2,4,13.974457831752872,4,26,2,5,4.0,39,12,0,0
EMP00101,47,Male,Master,Single,Tech,Jaipur,16,6,0,Full-Time,39.33015266721584,64890.59501710077,17.133071609937065,8053.977149324296,164,5,4,2.0,7,3,19.746876974499603,3,48,0,7,3.0,21,18,1,1
EMP00102,36,Female,Bachelor,Single,Retail Banking,Mumbai,1,0,0,Full-Time,35.417792932120804,95526.31706105339,20.264449929919532,10286.117572476347,18,6,5,3.0,3,1,18.60399292909258,3,7,1,11,4.0,41,10,0,0
EMP00103,26,Male,Bachelor,Single,Technology,Pune,5,5,0,Full-Time,44.48369785846068,123952.95894193243,11.693463753776918,13001.591104091614,29,7,3,1.0,3,3,15.03973912694826,4,36,3,9,4.0,40,11,0,1
EMP00104,47,Female,Master,Single,Investment Banking,Delhi,5,3,0,Full-Time,39.3657422612335,194292.80464384868,15.500452831027125,15755.849703026224,7,5,4,3.0,5,1,29.692466361672764,3,45,0,10,5.0,35,9,0,0
EMP00105,54,Female,MBA,Married,Cyber Security,Pune,6,6,0,Full-Time,61.02644257410388,140337.43040852222,14.11658164398764,13570.14846310689,49,5,4,5.0,7,3,25.071984818956615,2,14,2,6,4.0,28,12,0,1
EMP00106,46,Male,MBA,Single,Compliance,Ahmedabad,0,0,0,Full-Time,28.86201312106326,124464.29214979413,11.70033529546386,22398.14351390973,17,5,3,5.0,5,2,12.689159292654043,3,31,1,8,6.0,64,12,0,0
EMP00107,38,Male,Bachelor,Single,Cust Support,Hyderabad,7,7,0,Contract,45.9537630742741,132099.44982509117,13.830162867018135,24782.341671251274,54,7,4,5.0,3,2,14.679330404270292,4,20,1,5,4.0,46,5,0,0
EMP00108,41,Female,Bachelor,Single,Investment Banking,Pune,2,0,0,Full-Time,53.03546031790576,186348.40826902425,19.878029595373793,18732.354734652195,10,9,5,1.0,2,2,34.15458147182132,1,41,0,5,3.0,24,23,1,1
EMP00109,23,Male,Master,Married,Investment Banking,Pune,3,0,1,Full-Time,36.747887271222744,199021.31215755022,18.176678814793995,35200.35121130652,22,6,5,1.0,7,2,30.123201461311496,3,26,0,4,4.0,42,10,1,1
EMP00110,29,Male,Bachelor,Single,Compliance,Chennai,16,3,1,Full-Time,48.884867999253814,142425.30480942913,8.985656917488114,15537.462580482324,142,5,3,5.0,4,4,0.8500176086449773,5,28,1,6,6.0,49,7,0,0
EMP00111,40,Male,MBA,Single,Technology,Pune,2,1,0,Full-Time,43.043181673974516,122676.67424186201,17.376347489032845,21814.651236711237,2,8,4,1.0,3,2,13.803569292668726,4,36,3,7,3.0,34,20,0,1
EMP00112,50,Male,Master,Single,Risk Management,Hyderabad,1,0,0,Contract,64.24840353910386,138201.9680204903,16.75482953966978,27622.11560916439,2,5,4,2.0,2,2,12.695697287964926,4,27,2,13,,42,12,0,1
EMP00113,40,Female,MBA,Married,Retail Banking,Lucknow,13,5,0,Full-Time,46.88730530547684,88484.54556779322,8.807345495683942,9363.436101857798,496,7,3,4.0,2,3,13.00881469941303,4,5,1,11,3.0,37,23,0,0
EMP00114,30,Female,Bachelor,Single,Human Resources,Hyderabad,5,5,0,Full-Time,22.12583826585784,90082.21605600792,6.712488042075623,13380.031496942433,4,8,2,2.0,4,1,6.523130000397783,5,43,2,9,5.0,50,14,0,0
EMP00115,29,Female,Bachelor,Married,Risk Management,Ahmedabad,17,1,0,Full-Time,47.14408404744583,132014.62011103946,19.37649937866017,14987.299159761451,183,5,5,3.0,4,3,15.227843777978185,4,20,2,13,4.0,50,5,0,0
EMP00116,36,Female,MBA,Single,Finance,Bangalore,1,0,1,Full-Time,44.25873522442411,117897.43606502897,16.680656263117342,13958.11678427024,26,8,4,1.0,3,1,10.868710531621957,4,21,1,12,5.0,49,7,0,0
